Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(m/s),Böe(m/s),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2025/10/1 0:00,21.6,56,9.2,99,9.0,9.2,0.0,0.0,21,1015.8,1015.8,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 0:10,21.6,55,9.0,99,8.8,9.0,0.0,0.0,21,1015.6,1015.6,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 0:25,21.6,55,8.4,99,8.2,8.4,0.0,0.0,21,1015.8,1015.8,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 0:40,21.5,55,7.8,99,7.6,7.8,0.0,0.0,21,1015.8,1015.8,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 0:55,21.5,55,7.8,99,7.6,7.8,0.0,0.0,21,1015.6,1015.6,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 1:10,21.4,55,7.5,99,7.3,7.5,0.0,0.0,21,1015.8,1015.8,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 1:25,21.4,55,7.0,99,6.8,7.0,0.0,0.0,21,1015.9,1015.9,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 1:40,21.4,55,7.5,99,7.3,7.5,0.0,0.0,21,1015.9,1015.9,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 1:55,21.3,55,7.6,99,7.4,7.6,0.0,0.0,21,1016.0,1016.0,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 2:10,21.3,55,7.5,99,7.3,7.5,0.0,0.0,21,1015.9,1015.9,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 2:25,21.2,55,7.4,99,7.2,7.4,0.0,0.0,21,1016.0,1016.0,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 2:40,21.2,55,7.9,99,7.7,7.9,0.0,0.0,21,1015.9,1015.9,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 2:55,21.1,55,6.6,99,6.4,6.6,0.0,0.0,6,1015.9,1015.9,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 3:10,21.1,55,6.3,99,6.1,6.3,0.1,0.5,332,1016.0,1016.0,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 3:25,21.0,54,7.0,99,6.8,7.0,0.0,0.0,9,1016.1,1016.1,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 3:40,21.0,54,7.9,99,7.7,7.9,0.0,0.0,8,1016.1,1016.1,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 3:55,21.0,54,8.1,99,7.9,8.1,0.0,0.0,8,1016.0,1016.0,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 4:10,20.9,54,8.3,99,8.1,8.3,0.0,0.0,11,1016.3,1016.3,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 4:25,20.9,54,8.3,99,8.1,8.3,0.1,0.5,7,1016.2,1016.2,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 4:40,20.9,54,8.2,99,8.0,8.2,0.0,0.0,21,1016.4,1016.4,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 4:55,20.8,54,7.9,99,7.7,7.9,0.0,0.0,357,1016.3,1016.3,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 5:10,20.8,54,8.0,99,7.8,8.0,0.0,0.0,347,1016.4,1016.4,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 5:25,20.8,54,7.6,99,7.4,7.6,0.0,0.0,356,1016.3,1016.3,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 5:40,20.8,54,7.4,99,7.2,7.4,0.0,0.0,16,1016.4,1016.4,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 5:55,20.8,54,7.3,99,7.1,7.3,0.0,0.0,19,1016.6,1016.6,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 6:10,20.9,54,7.4,99,7.2,7.4,0.0,0.0,21,1016.5,1016.5,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 6:25,20.9,55,7.6,99,7.4,7.6,0.0,0.0,22,1016.7,1016.7,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 6:40,20.9,55,7.6,99,7.4,7.6,0.0,0.0,21,1016.6,1016.6,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 6:55,20.9,55,7.7,99,7.5,7.7,0.0,0.0,13,1017.0,1017.0,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 7:10,21.0,55,7.3,99,7.1,7.3,0.0,0.0,12,1017.3,1017.3,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 7:25,21.0,55,7.3,99,7.1,7.3,0.0,0.0,11,1017.4,1017.4,0.8,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 7:40,21.0,55,7.4,99,7.2,7.4,0.0,0.0,16,1017.6,1017.6,3.4,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 7:55,21.0,55,7.3,99,7.1,7.3,0.0,0.0,355,1017.6,1017.6,8.9,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 8:10,21.0,55,7.3,99,7.1,7.3,0.0,0.0,2,1017.9,1017.9,18.9,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 8:25,21.1,55,7.1,99,6.9,7.1,0.0,0.0,62,1017.5,1017.5,23.2,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 8:40,21.1,55,7.2,99,7.0,7.2,0.0,0.0,13,1017.6,1017.6,29.1,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 8:55,21.1,55,7.5,99,7.3,7.5,0.0,0.0,18,1017.5,1017.5,47.9,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 9:10,21.2,55,7.1,99,6.9,7.1,0.3,0.5,338,1017.8,1017.8,66.1,0,0.0,0.0,0.0,0.0,0.0,507.0,--
2025/10/1 9:25,21.3,55,7.4,99,7.2,7.4,0.9,1.5,18,1017.9,1017.9,80.0,0,0.0,0.0,0.0,0.0,0.0,507.0,--
